14.000, 40.000, 0, 0.47
14.000, 40.015, 0, 0.47
14.000, 40.030, 0, 0.47
14.000, 40.045, 0, 0.47
14.000, 40.060, 0, 0.47
14.000, 40.075, 0, 0.47
14.000, 40.090, 0, 0.47
14.000, 40.105, 0, 0.47
14.000, 40.120, 0, 0.47
14.000, 40.135, 0, 0.47
14.000, 40.150, 0, 0.47
14.000, 40.165, 0, 0.47
14.000, 40.180, 0, 0.47
14.000, 40.195, 0, 0.47
14.000, 40.210, 0, 0.47
14.000, 40.225, 0, 0.47
14.000, 40.240, 0, 0.47
14.000, 40.255, 0, 0.47
14.000, 40.270, 0, 0.47
14.000, 40.285, 0, 0.47
14.000, 40.300, 0, 0.47
14.000, 40.315, 0, 0.47
14.000, 40.330, 0, 0.47
14.000, 40.345, 0, 0.47
14.000, 40.360, 0, 0.47
14.000, 40.375, 0, 0.47
14.000, 40.390, 0, 0.47
14.000, 40.405, 0, 0.47
14.000, 40.420, 0, 0.47
14.000, 40.435, 0, 0.47
14.000, 40.450, 0, 0.47
14.000, 40.465, 0, 0.47
14.000, 40.480, 0, 0.47
14.000, 40.495, 0, 0.47
14.000, 40.510, 0, 0.47
14.000, 40.525, 0, 0.47
14.000, 40.540, 0, 0.47
14.000, 40.555, 0, 0.47
14.000, 40.570, 0, 0.47
14.000, 40.585, 0, 0.47
14.000, 40.600, 0, 0.47
14.000, 40.615, 0, 0.47
14.000, 40.630, 0, 0.47
14.000, 40.645, 0, 0.47
14.000, 40.660, 0, 0.47
14.000, 40.675, 0, 0.47
14.000, 40.690, 0, 0.47
14.000, 40.705, 0, 0.47
14.000, 40.720, 0, 0.47
14.000, 40.735, 0, 0.47
14.000, 40.750, 0, 0.47
14.000, 40.765, 0, 0.47
14.000, 40.780, 0, 0.47
14.000, 40.795, 0, 0.47
14.000, 40.810, 0, 0.47
14.000, 40.825, 0, 0.47
14.000, 40.840, 0, 0.47
14.000, 40.855, 0, 0.47
14.000, 40.870, 0, 0.47
14.000, 40.885, 0, 0.47
14.000, 40.900, 0, 0.47
14.000, 40.915, 0, 0.47
14.000, 40.930, 0, 0.47
14.000, 40.945, 0, 0.47
14.000, 40.960, 0, 0.47
14.000, 40.975, 0, 0.47
14.000, 40.990, 0, 0.47
14.000, 41.005, 0, 0.47
14.000, 41.020, 0, 0.47
14.000, 41.035, 0, 0.47
14.000, 41.050, 0, 0.47
14.000, 41.065, 0, 0.47
14.000, 41.080, 0, 0.47
14.000, 41.095, 0, 0.47
14.000, 41.110, 0, 0.47
14.000, 41.125, 0, 0.47
14.000, 41.140, 0, 0.47
14.000, 41.155, 0, 0.47
14.000, 41.170, 0, 0.47
14.000, 41.185, 0, 0.47
14.000, 41.200, 0, 0.47
14.000, 41.215, 0, 0.47
14.000, 41.230, 0, 0.47
14.000, 41.245, 0, 0.47
14.000, 41.260, 0, 0.47
14.000, 41.275, 0, 0.47
14.000, 41.290, 0, 0.47
14.000, 41.305, 0, 0.47
14.000, 41.320, 0, 0.47
14.000, 41.335, 0, 0.47
14.000, 41.350, 0, 0.47
14.000, 41.365, 0, 0.47
14.000, 41.380, 0, 0.47
14.000, 41.395, 0, 0.47
14.000, 41.410, 0, 0.47
14.000, 41.425, 0, 0.47
14.000, 41.440, 0, 0.47
14.000, 41.455, 0, 0.47
14.000, 41.470, 0, 0.47
14.000, 41.485, 0, 0.47
14.015, 40.000, 0, 0.47
14.015, 40.015, 0, 0.47
14.015, 40.030, 0, 0.47
14.015, 40.045, 0, 0.47
14.015, 40.060, 0, 0.47
14.015, 40.075, 0, 0.47
14.015, 40.090, 0, 0.47
14.015, 40.105, 0, 0.47
14.015, 40.120, 0, 0.47
14.015, 40.135, 0, 0.47
14.015, 40.150, 0, 0.47
14.015, 40.165, 0, 0.47
14.015, 40.180, 0, 0.47
14.015, 40.195, 0, 0.47
14.015, 40.210, 0, 0.47
14.015, 40.225, 0, 0.47
14.015, 40.240, 0, 0.47
14.015, 40.255, 0, 0.47
14.015, 40.270, 0, 0.47
14.015, 40.285, 0, 0.47
14.015, 40.300, 0, 0.47
14.015, 40.315, 0, 0.47
14.015, 40.330, 0, 0.47
14.015, 40.345, 0, 0.47
14.015, 40.360, 0, 0.47
14.015, 40.375, 0, 0.47
14.015, 40.390, 0, 0.47
14.015, 40.405, 0, 0.47
14.015, 40.420, 0, 0.47
14.015, 40.435, 0, 0.47
14.015, 40.450, 0, 0.47
14.015, 40.465, 0, 0.47
14.015, 40.480, 0, 0.47
14.015, 40.495, 0, 0.47
14.015, 40.510, 0, 0.47
14.015, 40.525, 0, 0.47
14.015, 40.540, 0, 0.47
14.015, 40.555, 0, 0.47
14.015, 40.570, 0, 0.47
14.015, 40.585, 0, 0.47
14.015, 40.600, 0, 0.47
14.015, 40.615, 0, 0.47
14.015, 40.630, 0, 0.47
14.015, 40.645, 0, 0.47
14.015, 40.660, 0, 0.47
14.015, 40.675, 0, 0.47
14.015, 40.690, 0, 0.47
14.015, 40.705, 0, 0.47
14.015, 40.720, 0, 0.47
14.015, 40.735, 0, 0.47
14.015, 40.750, 0, 0.47
14.015, 40.765, 0, 0.47
14.015, 40.780, 0, 0.47
14.015, 40.795, 0, 0.47
14.015, 40.810, 0, 0.47
14.015, 40.825, 0, 0.47
14.015, 40.840, 0, 0.47
14.015, 40.855, 0, 0.47
14.015, 40.870, 0, 0.47
14.015, 40.885, 0, 0.47
14.015, 40.900, 0, 0.47
14.015, 40.915, 0, 0.47
14.015, 40.930, 0, 0.47
14.015, 40.945, 0, 0.47
14.015, 40.960, 0, 0.47
14.015, 40.975, 0, 0.47
14.015, 40.990, 0, 0.47
14.015, 41.005, 0, 0.47
14.015, 41.020, 0, 0.47
14.015, 41.035, 0, 0.47
14.015, 41.050, 0, 0.47
14.015, 41.065, 0, 0.47
14.015, 41.080, 0, 0.47
14.015, 41.095, 0, 0.47
14.015, 41.110, 0, 0.47
14.015, 41.125, 0, 0.47
14.015, 41.140, 0, 0.47
14.015, 41.155, 0, 0.47
14.015, 41.170, 0, 0.47
14.015, 41.185, 0, 0.47
14.015, 41.200, 0, 0.47
14.015, 41.215, 0, 0.47
14.015, 41.230, 0, 0.47
14.015, 41.245, 0, 0.47
14.015, 41.260, 0, 0.47
14.015, 41.275, 0, 0.47
14.015, 41.290, 0, 0.47
14.015, 41.305, 0, 0.47
14.015, 41.320, 0, 0.47
14.015, 41.335, 0, 0.47
14.015, 41.350, 0, 0.47
14.015, 41.365, 0, 0.47
14.015, 41.380, 0, 0.47
14.015, 41.395, 0, 0.47
14.015, 41.410, 0, 0.47
14.015, 41.425, 0, 0.47
14.015, 41.440, 0, 0.47
14.015, 41.455, 0, 0.47
14.015, 41.470, 0, 0.47
14.015, 41.485, 0, 0.47
14.030, 40.000, 0, 0.47
14.030, 40.015, 0, 0.47
14.030, 40.030, 0, 0.47
14.030, 40.045, 0, 0.47
14.030, 40.060, 0, 0.47
14.030, 40.075, 0, 0.47
14.030, 40.090, 0, 0.47
14.030, 40.105, 0, 0.47
14.030, 40.120, 0, 0.47
14.030, 40.135, 0, 0.47
14.030, 40.150, 0, 0.47
14.030, 40.165, 0, 0.47
14.030, 40.180, 0, 0.47
14.030, 40.195, 0, 0.47
14.030, 40.210, 0, 0.47
14.030, 40.225, 0, 0.47
14.030, 40.240, 0, 0.47
14.030, 40.255, 0, 0.47
14.030, 40.270, 0, 0.47
14.030, 40.285, 0, 0.47
14.030, 40.300, 0, 0.47
14.030, 40.315, 0, 0.47
14.030, 40.330, 0, 0.47
14.030, 40.345, 0, 0.47
14.030, 40.360, 0, 0.47
14.030, 40.375, 0, 0.47
14.030, 40.390, 0, 0.47
14.030, 40.405, 0, 0.47
14.030, 40.420, 0, 0.47
14.030, 40.435, 0, 0.47
14.030, 40.450, 0, 0.47
14.030, 40.465, 0, 0.47
14.030, 40.480, 0, 0.47
14.030, 40.495, 0, 0.47
14.030, 40.510, 0, 0.47
14.030, 40.525, 0, 0.47
14.030, 40.540, 0, 0.47
14.030, 40.555, 0, 0.47
14.030, 40.570, 0, 0.47
14.030, 40.585, 0, 0.47
14.030, 40.600, 0, 0.47
14.030, 40.615, 0, 0.47
14.030, 40.630, 0, 0.47
14.030, 40.645, 0, 0.47
14.030, 40.660, 0, 0.47
14.030, 40.675, 0, 0.47
14.030, 40.690, 0, 0.47
14.030, 40.705, 0, 0.47
14.030, 40.720, 0, 0.47
14.030, 40.735, 0, 0.47
14.030, 40.750, 0, 0.47
14.030, 40.765, 0, 0.47
14.030, 40.780, 0, 0.47
14.030, 40.795, 0, 0.47
14.030, 40.810, 0, 0.47
14.030, 40.825, 0, 0.47
14.030, 40.840, 0, 0.47
14.030, 40.855, 0, 0.47
14.030, 40.870, 0, 0.47
14.030, 40.885, 0, 0.47
14.030, 40.900, 0, 0.47
14.030, 40.915, 0, 0.47
14.030, 40.930, 0, 0.47
14.030, 40.945, 0, 0.47
14.030, 40.960, 0, 0.47
14.030, 40.975, 0, 0.47
14.030, 40.990, 0, 0.47
14.030, 41.005, 0, 0.47
14.030, 41.020, 0, 0.47
14.030, 41.035, 0, 0.47
14.030, 41.050, 0, 0.47
14.030, 41.065, 0, 0.47
14.030, 41.080, 0, 0.47
14.030, 41.095, 0, 0.47
14.030, 41.110, 0, 0.47
14.030, 41.125, 0, 0.47
14.030, 41.140, 0, 0.47
14.030, 41.155, 0, 0.47
14.030, 41.170, 0, 0.47
14.030, 41.185, 0, 0.47
14.030, 41.200, 0, 0.47
14.030, 41.215, 0, 0.47
14.030, 41.230, 0, 0.47
14.030, 41.245, 0, 0.47
14.030, 41.260, 0, 0.47
14.030, 41.275, 0, 0.47
14.030, 41.290, 0, 0.47
14.030, 41.305, 0, 0.47
14.030, 41.320, 0, 0.47
14.030, 41.335, 0, 0.47
14.030, 41.350, 0, 0.47
14.030, 41.365, 0, 0.47
14.030, 41.380, 0, 0.47
14.030, 41.395, 0, 0.47
14.030, 41.410, 0, 0.47
14.030, 41.425, 0, 0.47
14.030, 41.440, 0, 0.47
14.030, 41.455, 0, 0.47
14.030, 41.470, 0, 0.47
14.030, 41.485, 0, 0.47
14.045, 40.000, 0, 0.47
14.045, 40.015, 0, 0.47
14.045, 40.030, 0, 0.47
14.045, 40.045, 0, 0.47
14.045, 40.060, 0, 0.47
14.045, 40.075, 0, 0.47
14.045, 40.090, 0, 0.47
14.045, 40.105, 0, 0.47
14.045, 40.120, 0, 0.47
14.045, 40.135, 0, 0.47
14.045, 40.150, 0, 0.47
14.045, 40.165, 0, 0.47
14.045, 40.180, 0, 0.47
14.045, 40.195, 0, 0.47
14.045, 40.210, 0, 0.47
14.045, 40.225, 0, 0.47
14.045, 40.240, 0, 0.47
14.045, 40.255, 0, 0.47
14.045, 40.270, 0, 0.47
14.045, 40.285, 0, 0.47
14.045, 40.300, 0, 0.47
14.045, 40.315, 0, 0.47
14.045, 40.330, 0, 0.47
14.045, 40.345, 0, 0.47
14.045, 40.360, 0, 0.47
14.045, 40.375, 0, 0.47
14.045, 40.390, 0, 0.47
14.045, 40.405, 0, 0.47
14.045, 40.420, 0, 0.47
14.045, 40.435, 0, 0.47
14.045, 40.450, 0, 0.47
14.045, 40.465, 0, 0.47
14.045, 40.480, 0, 0.47
14.045, 40.495, 0, 0.47
14.045, 40.510, 0, 0.47
14.045, 40.525, 0, 0.47
14.045, 40.540, 0, 0.47
14.045, 40.555, 0, 0.47
14.045, 40.570, 0, 0.47
14.045, 40.585, 0, 0.47
14.045, 40.600, 0, 0.47
14.045, 40.615, 0, 0.47
14.045, 40.630, 0, 0.47
14.045, 40.645, 0, 0.47
14.045, 40.660, 0, 0.47
14.045, 40.675, 0, 0.47
14.045, 40.690, 0, 0.47
14.045, 40.705, 0, 0.47
14.045, 40.720, 0, 0.47
14.045, 40.735, 0, 0.47
14.045, 40.750, 0, 0.47
14.045, 40.765, 0, 0.47
14.045, 40.780, 0, 0.47
14.045, 40.795, 0, 0.47
14.045, 40.810, 0, 0.47
14.045, 40.825, 0, 0.47
14.045, 40.840, 0, 0.47
14.045, 40.855, 0, 0.47
14.045, 40.870, 0, 0.47
14.045, 40.885, 0, 0.47
14.045, 40.900, 0, 0.47
14.045, 40.915, 0, 0.47
14.045, 40.930, 0, 0.47
14.045, 40.945, 0, 0.47
14.045, 40.960, 0, 0.47
14.045, 40.975, 0, 0.47
14.045, 40.990, 0, 0.47
14.045, 41.005, 0, 0.47
14.045, 41.020, 0, 0.47
14.045, 41.035, 0, 0.47
14.045, 41.050, 0, 0.47
14.045, 41.065, 0, 0.47
14.045, 41.080, 0, 0.47
14.045, 41.095, 0, 0.47
14.045, 41.110, 0, 0.47
14.045, 41.125, 0, 0.47
14.045, 41.140, 0, 0.47
14.045, 41.155, 0, 0.47
14.045, 41.170, 0, 0.47
14.045, 41.185, 0, 0.47
14.045, 41.200, 0, 0.47
14.045, 41.215, 0, 0.47
14.045, 41.230, 0, 0.47
14.045, 41.245, 0, 0.47
14.045, 41.260, 0, 0.47
14.045, 41.275, 0, 0.47
14.045, 41.290, 0, 0.47
14.045, 41.305, 0, 0.47
14.045, 41.320, 0, 0.47
14.045, 41.335, 0, 0.47
14.045, 41.350, 0, 0.47
14.045, 41.365, 0, 0.47
14.045, 41.380, 0, 0.47
14.045, 41.395, 0, 0.47
14.045, 41.410, 0, 0.47
14.045, 41.425, 0, 0.47
14.045, 41.440, 0, 0.47
14.045, 41.455, 0, 0.47
14.045, 41.470, 0, 0.47
14.045, 41.485, 0, 0.47
14.060, 40.000, 0, 0.47
14.060, 40.015, 0, 0.47
14.060, 40.030, 0, 0.47
14.060, 40.045, 0, 0.47
14.060, 40.060, 0, 0.47
14.060, 40.075, 0, 0.47
14.060, 40.090, 0, 0.47
14.060, 40.105, 0, 0.47
14.060, 40.120, 0, 0.47
14.060, 40.135, 0, 0.47
14.060, 40.150, 0, 0.47
14.060, 40.165, 0, 0.47
14.060, 40.180, 0, 0.47
14.060, 40.195, 0, 0.47
14.060, 40.210, 0, 0.47
14.060, 40.225, 0, 0.47
14.060, 40.240, 0, 0.47
14.060, 40.255, 0, 0.47
14.060, 40.270, 0, 0.47
14.060, 40.285, 0, 0.47
14.060, 40.300, 0, 0.47
14.060, 40.315, 0, 0.47
14.060, 40.330, 0, 0.47
14.060, 40.345, 0, 0.47
14.060, 40.360, 0, 0.47
14.060, 40.375, 0, 0.47
14.060, 40.390, 0, 0.47
14.060, 40.405, 0, 0.47
14.060, 40.420, 0, 0.47
14.060, 40.435, 0, 0.47
14.060, 40.450, 0, 0.47
14.060, 40.465, 0, 0.47
14.060, 40.480, 0, 0.47
14.060, 40.495, 0, 0.47
14.060, 40.510, 0, 0.47
14.060, 40.525, 0, 0.47
14.060, 40.540, 0, 0.47
14.060, 40.555, 0, 0.47
14.060, 40.570, 0, 0.47
14.060, 40.585, 0, 0.47
14.060, 40.600, 0, 0.47
14.060, 40.615, 0, 0.47
14.060, 40.630, 0, 0.47
14.060, 40.645, 0, 0.47
14.060, 40.660, 0, 0.47
14.060, 40.675, 0, 0.47
14.060, 40.690, 0, 0.47
14.060, 40.705, 0, 0.47
14.060, 40.720, 0, 0.47
14.060, 40.735, 0, 0.47
14.060, 40.750, 0, 0.47
14.060, 40.765, 0, 0.47
14.060, 40.780, 0, 0.47
14.060, 40.795, 0, 0.47
14.060, 40.810, 0, 0.47
14.060, 40.825, 0, 0.47
14.060, 40.840, 0, 0.47
14.060, 40.855, 0, 0.47
14.060, 40.870, 0, 0.47
14.060, 40.885, 0, 0.47
14.060, 40.900, 0, 0.47
14.060, 40.915, 0, 0.47
14.060, 40.930, 0, 0.47
14.060, 40.945, 0, 0.47
14.060, 40.960, 0, 0.47
14.060, 40.975, 0, 0.47
14.060, 40.990, 0, 0.47
14.060, 41.005, 0, 0.47
14.060, 41.020, 0, 0.47
14.060, 41.035, 0, 0.47
14.060, 41.050, 0, 0.47
14.060, 41.065, 0, 0.47
14.060, 41.080, 0, 0.47
14.060, 41.095, 0, 0.47
14.060, 41.110, 0, 0.47
14.060, 41.125, 0, 0.47
14.060, 41.140, 0, 0.47
14.060, 41.155, 0, 0.47
14.060, 41.170, 0, 0.47
14.060, 41.185, 0, 0.47
14.060, 41.200, 0, 0.47
14.060, 41.215, 0, 0.47
14.060, 41.230, 0, 0.47
14.060, 41.245, 0, 0.47
14.060, 41.260, 0, 0.47
14.060, 41.275, 0, 0.47
14.060, 41.290, 0, 0.47
14.060, 41.305, 0, 0.47
14.060, 41.320, 0, 0.47
14.060, 41.335, 0, 0.47
14.060, 41.350, 0, 0.47
14.060, 41.365, 0, 0.47
14.060, 41.380, 0, 0.47
14.060, 41.395, 0, 0.47
14.060, 41.410, 0, 0.47
14.060, 41.425, 0, 0.47
14.060, 41.440, 0, 0.47
14.060, 41.455, 0, 0.47
14.060, 41.470, 0, 0.47
14.060, 41.485, 0, 0.47
14.075, 40.000, 0, 0.47
14.075, 40.015, 0, 0.47
14.075, 40.030, 0, 0.47
14.075, 40.045, 0, 0.47
14.075, 40.060, 0, 0.47
14.075, 40.075, 0, 0.47
14.075, 40.090, 0, 0.47
14.075, 40.105, 0, 0.47
14.075, 40.120, 0, 0.47
14.075, 40.135, 0, 0.47
14.075, 40.150, 0, 0.47
14.075, 40.165, 0, 0.47
14.075, 40.180, 0, 0.47
14.075, 40.195, 0, 0.47
14.075, 40.210, 0, 0.47
14.075, 40.225, 0, 0.47
14.075, 40.240, 0, 0.47
14.075, 40.255, 0, 0.47
14.075, 40.270, 0, 0.47
14.075, 40.285, 0, 0.47
14.075, 40.300, 0, 0.47
14.075, 40.315, 0, 0.47
14.075, 40.330, 0, 0.47
14.075, 40.345, 0, 0.47
14.075, 40.360, 0, 0.47
14.075, 40.375, 0, 0.47
14.075, 40.390, 0, 0.47
14.075, 40.405, 0, 0.47
14.075, 40.420, 0, 0.47
14.075, 40.435, 0, 0.47
14.075, 40.450, 0, 0.47
14.075, 40.465, 0, 0.47
14.075, 40.480, 0, 0.47
14.075, 40.495, 0, 0.47
14.075, 40.510, 0, 0.47
14.075, 40.525, 0, 0.47
14.075, 40.540, 0, 0.47
14.075, 40.555, 0, 0.47
14.075, 40.570, 0, 0.47
14.075, 40.585, 0, 0.47
14.075, 40.600, 0, 0.47
14.075, 40.615, 0, 0.47
14.075, 40.630, 0, 0.47
14.075, 40.645, 0, 0.47
14.075, 40.660, 0, 0.47
14.075, 40.675, 0, 0.47
14.075, 40.690, 0, 0.47
14.075, 40.705, 0, 0.47
14.075, 40.720, 0, 0.47
14.075, 40.735, 0, 0.47
14.075, 40.750, 0, 0.47
14.075, 40.765, 0, 0.47
14.075, 40.780, 0, 0.47
14.075, 40.795, 0, 0.47
14.075, 40.810, 0, 0.47
14.075, 40.825, 0, 0.47
14.075, 40.840, 0, 0.47
14.075, 40.855, 0, 0.47
14.075, 40.870, 0, 0.47
14.075, 40.885, 0, 0.47
14.075, 40.900, 0, 0.47
14.075, 40.915, 0, 0.47
14.075, 40.930, 0, 0.47
14.075, 40.945, 0, 0.47
14.075, 40.960, 0, 0.47
14.075, 40.975, 0, 0.47
14.075, 40.990, 0, 0.47
14.075, 41.005, 0, 0.47
14.075, 41.020, 0, 0.47
14.075, 41.035, 0, 0.47
14.075, 41.050, 0, 0.47
14.075, 41.065, 0, 0.47
14.075, 41.080, 0, 0.47
14.075, 41.095, 0, 0.47
14.075, 41.110, 0, 0.47
14.075, 41.125, 0, 0.47
14.075, 41.140, 0, 0.47
14.075, 41.155, 0, 0.47
14.075, 41.170, 0, 0.47
14.075, 41.185, 0, 0.47
14.075, 41.200, 0, 0.47
14.075, 41.215, 0, 0.47
14.075, 41.230, 0, 0.47
14.075, 41.245, 0, 0.47
14.075, 41.260, 0, 0.47
14.075, 41.275, 0, 0.47
14.075, 41.290, 0, 0.47
14.075, 41.305, 0, 0.47
14.075, 41.320, 0, 0.47
14.075, 41.335, 0, 0.47
14.075, 41.350, 0, 0.47
14.075, 41.365, 0, 0.47
14.075, 41.380, 0, 0.47
14.075, 41.395, 0, 0.47
14.075, 41.410, 0, 0.47
14.075, 41.425, 0, 0.47
14.075, 41.440, 0, 0.47
14.075, 41.455, 0, 0.47
14.075, 41.470, 0, 0.47
14.075, 41.485, 0, 0.47
14.090, 40.000, 0, 0.47
14.090, 40.015, 0, 0.47
14.090, 40.030, 0, 0.47
14.090, 40.045, 0, 0.47
14.090, 40.060, 0, 0.47
14.090, 40.075, 0, 0.47
14.090, 40.090, 0, 0.47
14.090, 40.105, 0, 0.47
14.090, 40.120, 0, 0.47
14.090, 40.135, 0, 0.47
14.090, 40.150, 0, 0.47
14.090, 40.165, 0, 0.47
14.090, 40.180, 0, 0.47
14.090, 40.195, 0, 0.47
14.090, 40.210, 0, 0.47
14.090, 40.225, 0, 0.47
14.090, 40.240, 0, 0.47
14.090, 40.255, 0, 0.47
14.090, 40.270, 0, 0.47
14.090, 40.285, 0, 0.47
14.090, 40.300, 0, 0.47
14.090, 40.315, 0, 0.47
14.090, 40.330, 0, 0.47
14.090, 40.345, 0, 0.47
14.090, 40.360, 0, 0.47
14.090, 40.375, 0, 0.47
14.090, 40.390, 0, 0.47
14.090, 40.405, 0, 0.47
14.090, 40.420, 0, 0.47
14.090, 40.435, 0, 0.47
14.090, 40.450, 0, 0.47
14.090, 40.465, 0, 0.47
14.090, 40.480, 0, 0.47
14.090, 40.495, 0, 0.47
14.090, 40.510, 0, 0.47
14.090, 40.525, 0, 0.47
14.090, 40.540, 0, 0.47
14.090, 40.555, 0, 0.47
14.090, 40.570, 0, 0.47
14.090, 40.585, 0, 0.47
14.090, 40.600, 0, 0.47
14.090, 40.615, 0, 0.47
14.090, 40.630, 0, 0.47
14.090, 40.645, 0, 0.47
14.090, 40.660, 0, 0.47
14.090, 40.675, 0, 0.47
14.090, 40.690, 0, 0.47
14.090, 40.705, 0, 0.47
14.090, 40.720, 0, 0.47
14.090, 40.735, 0, 0.47
14.090, 40.750, 0, 0.47
14.090, 40.765, 0, 0.47
14.090, 40.780, 0, 0.47
14.090, 40.795, 0, 0.47
14.090, 40.810, 0, 0.47
14.090, 40.825, 0, 0.47
14.090, 40.840, 0, 0.47
14.090, 40.855, 0, 0.47
14.090, 40.870, 0, 0.47
14.090, 40.885, 0, 0.47
14.090, 40.900, 0, 0.47
14.090, 40.915, 0, 0.47
14.090, 40.930, 0, 0.47
14.090, 40.945, 0, 0.47
14.090, 40.960, 0, 0.47
14.090, 40.975, 0, 0.47
14.090, 40.990, 0, 0.47
14.090, 41.005, 0, 0.47
14.090, 41.020, 0, 0.47
14.090, 41.035, 0, 0.47
14.090, 41.050, 0, 0.47
14.090, 41.065, 0, 0.47
14.090, 41.080, 0, 0.47
14.090, 41.095, 0, 0.47
14.090, 41.110, 0, 0.47
14.090, 41.125, 0, 0.47
14.090, 41.140, 0, 0.47
14.090, 41.155, 0, 0.47
14.090, 41.170, 0, 0.47
14.090, 41.185, 0, 0.47
14.090, 41.200, 0, 0.47
14.090, 41.215, 0, 0.47
14.090, 41.230, 0, 0.47
14.090, 41.245, 0, 0.47
14.090, 41.260, 0, 0.47
14.090, 41.275, 0, 0.47
14.090, 41.290, 0, 0.47
14.090, 41.305, 0, 0.47
14.090, 41.320, 0, 0.47
14.090, 41.335, 0, 0.47
14.090, 41.350, 0, 0.47
14.090, 41.365, 0, 0.47
14.090, 41.380, 0, 0.47
14.090, 41.395, 0, 0.47
14.090, 41.410, 0, 0.47
14.090, 41.425, 0, 0.47
14.090, 41.440, 0, 0.47
14.090, 41.455, 0, 0.47
14.090, 41.470, 0, 0.47
14.090, 41.485, 0, 0.47
14.105, 40.000, 0, 0.47
14.105, 40.015, 0, 0.47
14.105, 40.030, 0, 0.47
14.105, 40.045, 0, 0.47
14.105, 40.060, 0, 0.47
14.105, 40.075, 0, 0.47
14.105, 40.090, 0, 0.47
14.105, 40.105, 0, 0.47
14.105, 40.120, 0, 0.47
14.105, 40.135, 0, 0.47
14.105, 40.150, 0, 0.47
14.105, 40.165, 0, 0.47
14.105, 40.180, 0, 0.47
14.105, 40.195, 0, 0.47
14.105, 40.210, 0, 0.47
14.105, 40.225, 0, 0.47
14.105, 40.240, 0, 0.47
14.105, 40.255, 0, 0.47
